"BehaviorSpace results (NetLogo 6.1.0)"
"QVoting with Polling.nlogo"
"does-polling-converge"
"08/05/2019 14:20:26:937 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-32","32","-32","32"
"[run number]","number-of-voters","proportion-of-strategic-voters","number-of-issues","poll-response-rate","utility-distribution","[step]","poll","total-utility-gain","maximal-utility?"
"4847","1500","0.7","2","1","Normal mean = 0","50","[-5.2489119208899755 30.6804392054515]","[0 0]","false"
"4850","1500","0.7","2","1","Normal mean = 0","50","[-0.4616075604590608 25.188645819990136]","[0 0]","false"
"4849","1500","0.7","2","1","Normal mean = 0","50","[0.6290230563282745 13.69662154225977]","[0 0]","false"
"4851","1500","0.7","2","1","Normal mean = 0","50","[-35.520418253739415 1.4788405519892234]","[0 0]","false"
"4852","1500","0.7","2","1","Normal mean = 0","50","[-22.187200715304503 1.8365184249737923]","[0 0]","false"
"4853","1500","0.7","2","1","Normal mean = 0","50","[7.8098630626317105 23.647829338695285]","[0 0]","false"
"4854","1500","0.7","2","1","Normal mean = 0","50","[4.858289443115145 2.1364531997723963]","[0 0]","false"
"4855","1500","0.7","2","1","Normal mean = 0","50","[6.0689442674641 -18.168748177990956]","[0 0]","false"
"4856","1500","0.7","2","1","Normal mean = 0","50","[-50.07101338583243 -10.682328396979706]","[0 0]","false"
"4857","1500","0.7","2","1","Normal mean = 0","50","[-2.6824972568252763 4.970420199339377]","[0 0]","false"
"4858","1500","0.7","2","1","Normal mean = 0","50","[21.487869691248456 -5.466503204854351]","[0 0]","false"
"4859","1500","0.7","2","1","Normal mean = 0","50","[45.74975177698365 -18.068118454559805]","[0 0]","false"
"4860","1500","0.7","2","1","Normal mean = 0","50","[-3.888540470741881 58.88574288503219]","[0 0]","false"
"4861","1500","0.7","2","1","Normal mean = 0","50","[-8.89985987104304 22.168989160628403]","[0 0]","false"
"4862","1500","0.7","2","1","Normal mean = 0","50","[-1.0908359093084532 6.603654803071011]","[0 0]","false"
"4864","1500","0.7","2","1","Normal mean = 0","50","[4.066879545239332 -14.11358221003639]","[0 0]","false"
"4863","1500","0.7","2","1","Normal mean = 0","50","[3.5969295174207407 45.355806453962145]","[0 0]","false"
"4865","1500","0.7","2","1","Normal mean = 0","50","[-14.37369132894764 23.101986188864597]","[0 0]","false"
"4866","1500","0.7","2","1","Normal mean = 0","50","[-0.6818169929911762 42.15710737599501]","[0 0]","false"
"4867","1500","0.7","2","1","Normal mean = 0","50","[5.046470683949812 21.800797265359396]","[0 0]","false"
"4868","1500","0.7","2","1","Normal mean = 0","50","[37.721736085206295 9.035610475245848]","[0 0]","false"
"4869","1500","0.7","2","1","Normal mean = 0","50","[36.52353365929544 -22.3331998453347]","[0 0]","false"
"4870","1500","0.7","2","1","Normal mean = 0","50","[-4.213905635645611 28.38441656646846]","[0 0]","false"
"4871","1500","0.7","2","1","Normal mean = 0","50","[24.527365706590004 -39.696905740308914]","[0 0]","false"
"4872","1500","0.7","2","1","Normal mean = 0","50","[46.38919754150439 0.5648212036400058]","[0 0]","false"
"4873","1500","0.7","2","1","Normal mean = 0","50","[12.145062287386768 9.24913243602046]","[0 0]","false"
"4874","1500","0.7","2","1","Normal mean = 0","50","[0.30813164367315243 4.096837326475299]","[0 0]","false"
"4875","1500","0.7","2","1","Normal mean = 0","50","[35.858326404583686 16.996203289993502]","[0 0]","false"
"4876","1500","0.7","2","1","Normal mean = 0","50","[18.418207004675416 -0.3978694692717637]","[0 0]","false"
"4877","1500","0.7","2","1","Normal mean = 0","50","[11.076971568909718 26.31902562773778]","[0 0]","false"
"4878","1500","0.7","2","1","Normal mean = 0","50","[2.638577119920998 -24.735834025563392]","[0 0]","false"
"4879","1500","0.7","2","1","Normal mean = 0","50","[22.765757343679113 23.739195516606113]","[0 0]","false"
"4880","1500","0.7","2","1","Normal mean = 0","50","[10.931240191656288 1.8417412105984805]","[0 0]","false"
"4881","1500","0.7","2","1","Normal mean = 0","50","[-27.651985501176046 -28.32520289512113]","[0 0]","false"
"4882","1500","0.7","2","1","Normal mean = 0","50","[-38.38529079053246 2.6264265213628093]","[0 0]","false"
"4883","1500","0.7","2","1","Normal mean = 0","50","[54.167102899972065 4.777173026650814]","[0 0]","false"
"4885","1500","0.7","2","1","Normal mean = 0","50","[16.98820559109743 2.141193708585843]","[0 0]","false"
"4886","1500","0.7","2","1","Normal mean = 0","50","[-1.3079625781126323 28.132575872638252]","[0 0]","false"
"4888","1500","0.7","2","1","Normal mean = 0","50","[-42.021583975862136 3.19602958199451]","[0 0]","false"
"4887","1500","0.7","2","1","Normal mean = 0","50","[-1.8770670951513817 -1.358620909965712]","[0 0]","false"
"4884","1500","0.7","2","1","Normal mean = 0","50","[-11.894941042125554 -38.98128991814489]","[0 0]","false"
"4889","1500","0.7","2","1","Normal mean = 0","50","[-18.871453449302717 -3.1755949687021245]","[0 0]","false"
"4890","1500","0.7","2","1","Normal mean = 0","50","[-1.5101341605403866 20.49774295217715]","[0 0]","false"
"4891","1500","0.7","2","1","Normal mean = 0","50","[-15.566139059646254 -17.610159421197128]","[0 0]","false"
"4892","1500","0.7","2","1","Normal mean = 0","50","[-1.1476134629738182 21.31210809995333]","[0 0]","false"
"4893","1500","0.7","2","1","Normal mean = 0","50","[21.12976217639338 22.23015685343673]","[0 0]","false"
"4894","1500","0.7","2","1","Normal mean = 0","50","[1.350470042296216 -16.377254491974806]","[0 0]","false"
"4895","1500","0.7","2","1","Normal mean = 0","50","[27.738120108019654 17.375044495498763]","[0 0]","false"
"4897","1500","0.7","2","1","Normal mean = 0","50","[4.629920504925326 15.96234698494628]","[0 0]","false"
"4896","1500","0.7","2","1","Normal mean = 0","50","[33.801498170758045 37.48144043758199]","[0 0]","false"
"4899","1500","0.7","2","1","Normal mean = 0","50","[0.16814822640869972 7.111323322130447]","[0 0]","false"
"4898","1500","0.7","2","1","Normal mean = 0","50","[-33.98963084110235 -34.74207006529926]","[0 0]","false"
"4900","1500","0.7","2","1","Normal mean = 0","50","[-23.537066403680544 -15.979567959977574]","[0 0]","false"
"4901","1500","0.7","2","1","Normal mean = 0","50","[37.962477223346184 50.92383443244606]","[0 0]","false"
"4902","1500","0.7","2","1","Normal mean = 0","50","[-2.1994952440768363 -12.02446676340639]","[0 0]","false"
"4903","1500","0.7","2","1","Normal mean = 0","50","[2.5468097148811304 -38.52602529565968]","[0 0]","false"
"4904","1500","0.7","2","1","Normal mean = 0","50","[-70.46393145452272 -32.46856233655821]","[0 0]","false"
"4905","1500","0.7","2","1","Normal mean = 0","50","[-34.86941032868639 -12.318008466087372]","[0 0]","false"
"4906","1500","0.7","2","1","Normal mean = 0","50","[10.530901815151552 10.120881660874945]","[0 0]","false"
"4907","1500","0.7","2","1","Normal mean = 0","50","[-26.95836454347561 -42.81939423479724]","[0 0]","false"
"4908","1500","0.7","2","1","Normal mean = 0","50","[6.6243072383959225 27.70202270204943]","[0 0]","false"
"4911","1500","0.7","2","1","Normal mean = 0","50","[-12.26276772983908 -37.34565108805582]","[0 0]","false"
"4910","1500","0.7","2","1","Normal mean = 0","50","[-5.830141236542601 -59.06584265156178]","[0 0]","false"
"4909","1500","0.7","2","1","Normal mean = 0","50","[23.947075224371698 4.149845684084511]","[0 0]","false"
"4912","1500","0.7","2","1","Normal mean = 0","50","[27.447417846365322 -0.6082276754080005]","[0 0]","false"
"4913","1500","0.7","2","1","Normal mean = 0","50","[-29.289666624892092 -1.130761519415258]","[0 0]","false"
"4914","1500","0.7","2","1","Normal mean = 0","50","[39.259885857048786 -25.389227382451057]","[0 0]","false"
"4915","1500","0.7","2","1","Normal mean = 0","50","[2.294268731203026 -12.502377914178746]","[0 0]","false"
"4916","1500","0.7","2","1","Normal mean = 0","50","[-15.482807157833925 -19.900890428603553]","[0 0]","false"
"4917","1500","0.7","2","1","Normal mean = 0","50","[-4.17741220127682 12.811461393233706]","[0 0]","false"
"4918","1500","0.7","2","1","Normal mean = 0","50","[-22.233905883596357 60.92020512206248]","[0 0]","false"
"4919","1500","0.7","2","1","Normal mean = 0","50","[-28.440947376827715 -9.384086356725163]","[0 0]","false"
"4921","1500","0.7","2","1","Normal mean = 0","50","[15.875120425918727 -18.903469709172818]","[0 0]","false"
"4920","1500","0.7","2","1","Normal mean = 0","50","[13.668883616986873 -53.12053661666041]","[0 0]","false"
"4922","1500","0.7","2","1","Normal mean = 0","50","[-31.089119017921014 1.796188554257828]","[0 0]","false"
"4923","1500","0.7","2","1","Normal mean = 0","50","[6.993255576161382 29.45663644208222]","[0 0]","false"
"4924","1500","0.7","2","1","Normal mean = 0","50","[2.0865307337070376 -8.491015025112082]","[0 0]","false"
"4926","1500","0.7","2","1","Normal mean = 0","50","[2.005739403842451 -56.046298433816204]","[0 0]","false"
"4925","1500","0.7","2","1","Normal mean = 0","50","[-29.370650620490256 -2.035363261189708]","[0 0]","false"
"4927","1500","0.7","2","1","Normal mean = 0","50","[39.46620911279101 4.004710326033505]","[0 0]","false"
"4928","1500","0.7","2","1","Normal mean = 0","50","[-10.102124643943519 14.14658734057379]","[0 0]","false"
"4930","1500","0.7","2","1","Normal mean = 0","50","[-14.157677716801858 32.14758059804349]","[0 0]","false"
"4929","1500","0.7","2","1","Normal mean = 0","50","[25.957780222131664 13.936342322026842]","[0 0]","false"
"4931","1500","0.7","2","1","Normal mean = 0","50","[0.7476437169892778 30.16043058170044]","[0 0]","false"
"4932","1500","0.7","2","1","Normal mean = 0","50","[1.5957105768568052 0.9524008782199016]","[0 0]","false"
"4933","1500","0.7","2","1","Normal mean = 0","50","[-3.032369623685376 12.083842043022255]","[0 0]","false"
"4934","1500","0.7","2","1","Normal mean = 0","50","[-42.05972192639912 -23.792226454563068]","[0 0]","false"
"4935","1500","0.7","2","1","Normal mean = 0","50","[-9.688357752070518 -1.552615184756648]","[0 0]","false"
"4936","1500","0.7","2","1","Normal mean = 0","50","[-2.3881313339032406 21.023242841237376]","[0 0]","false"
"4937","1500","0.7","2","1","Normal mean = 0","50","[3.506010201447525 -9.307380223707288]","[0 0]","false"
"4938","1500","0.7","2","1","Normal mean = 0","50","[-34.81358351389837 30.06189736968639]","[0 0]","false"
"4939","1500","0.7","2","1","Normal mean = 0","50","[10.549890906984835 50.89040788959116]","[0 0]","false"
"4940","1500","0.7","2","1","Normal mean = 0","50","[-27.744154057187686 -6.986540322764288]","[0 0]","false"
"4942","1500","0.7","2","1","Normal mean = 0","50","[23.120147362121184 7.4836767458501114]","[0 0]","false"
"4941","1500","0.7","2","1","Normal mean = 0","50","[-35.31793766594055 5.2308751030086125]","[0 0]","false"
"4943","1500","0.7","2","1","Normal mean = 0","50","[9.87590080011836 2.3339957895401175]","[0 0]","false"
"4944","1500","0.7","2","1","Normal mean = 0","50","[39.65532889894332 27.21331983735606]","[0 0]","false"
"4946","1500","0.7","2","1","Normal mean = 0","50","[-1.4860018019532193 -23.577519964480505]","[0 0]","false"
"4945","1500","0.7","2","1","Normal mean = 0","50","[-24.712212000091533 36.06740178613362]","[0 0]","false"
"4947","1500","0.7","2","1","Normal mean = 0","50","[-2.117524555322897 -22.179504750374186]","[0 0]","false"
"4948","1500","0.7","2","1","Normal mean = 0","50","[20.849332315749262 -16.76342362420444]","[0 0]","false"
"4949","1500","0.7","2","1","Normal mean = 0","50","[17.82946805412994 4.836769284516993]","[0 0]","false"
"4951","1500","0.7","2","1","Normal mean = 0","50","[-17.40927024924064 -1.670891757338088]","[0 0]","false"
"4950","1500","0.7","2","1","Normal mean = 0","50","[-31.58469748324205 -5.304258226243301]","[0 0]","false"
"4952","1500","0.7","2","1","Normal mean = 0","50","[-1.3402318843392997 39.04055590469357]","[0 0]","false"
"4953","1500","0.7","2","1","Normal mean = 0","50","[-23.86653881139134 12.966557038267903]","[0 0]","false"
"4954","1500","0.7","2","1","Normal mean = 0","50","[-21.298294600417275 9.297056213713473]","[0 0]","false"
"4955","1500","0.7","2","1","Normal mean = 0","50","[-0.9401128106783231 60.0794324849254]","[0 0]","false"
"4957","1500","0.7","2","1","Normal mean = 0","50","[-16.840108823713173 -61.33513470796421]","[0 0]","false"
"4956","1500","0.7","2","1","Normal mean = 0","50","[-8.769669576622523 -3.0271973831832373]","[0 0]","false"
"4958","1500","0.7","2","1","Normal mean = 0","50","[-2.6380774632244064 26.553107274664075]","[0 0]","false"
"4959","1500","0.7","2","1","Normal mean = 0","50","[-8.332018910930325 0.2027012690034754]","[0 0]","false"
"4960","1500","0.7","2","1","Normal mean = 0","50","[-10.258986327400928 -35.80907255482269]","[0 0]","false"
"4961","1500","0.7","2","1","Normal mean = 0","50","[-34.19218458122629 11.635503948788715]","[0 0]","false"
"4962","1500","0.7","2","1","Normal mean = 0","50","[48.40991498850422 -36.58205844999971]","[0 0]","false"
"4964","1500","0.7","2","1","Normal mean = 0","50","[13.837019188756042 37.61079575866525]","[0 0]","false"
"4963","1500","0.7","2","1","Normal mean = 0","50","[1.2150663262901098 -18.932449991288642]","[0 0]","false"
"4965","1500","0.7","2","1","Normal mean = 0","50","[-22.171220617443982 -43.26134008950706]","[0 0]","false"
"4966","1500","0.7","2","1","Normal mean = 0","50","[1.2407738547070974 27.251028043686045]","[0 0]","false"
"4967","1500","0.7","2","1","Normal mean = 0","50","[37.761752958996304 -22.019917113209992]","[0 0]","false"
"4969","1500","0.7","2","1","Normal mean = 0","50","[-64.33240458344298 34.5640014571428]","[0 0]","false"
"4968","1500","0.7","2","1","Normal mean = 0","50","[2.2486307649666704 -8.114927973654847]","[0 0]","false"
"4970","1500","0.7","2","1","Normal mean = 0","50","[-38.053920674623036 -14.359274610235818]","[0 0]","false"
"4971","1500","0.7","2","1","Normal mean = 0","50","[-8.819577118874436 -5.109078545540983]","[0 0]","false"
"4972","1500","0.7","2","1","Normal mean = 0","50","[14.04696736666858 58.2669194628874]","[0 0]","false"
"4973","1500","0.7","2","1","Normal mean = 0","50","[34.63373464975405 13.899892177470031]","[0 0]","false"
"4974","1500","0.7","2","1","Normal mean = 0","50","[-26.15224660221886 -13.810523824680676]","[0 0]","false"
"4975","1500","0.7","2","1","Normal mean = 0","50","[-1.1468413416472052 -29.44110101318616]","[0 0]","false"
"4976","1500","0.7","2","1","Normal mean = 0","50","[37.446527001022275 6.289254160010656]","[0 0]","false"
"4978","1500","0.7","2","1","Normal mean = 0","50","[1.3290657181403065 22.177452341252515]","[0 0]","false"
"4977","1500","0.7","2","1","Normal mean = 0","50","[0.17087929685451225 41.06094124574733]","[0 0]","false"
"4979","1500","0.7","2","1","Normal mean = 0","50","[12.647487458500398 2.015064751349441]","[0 0]","false"
"4980","1500","0.7","2","1","Normal mean = 0","50","[-49.64592956408302 -23.116540471421004]","[0 0]","false"
"4982","1500","0.7","2","1","Normal mean = 0","50","[17.3972150135068 -12.087327789597577]","[0 0]","false"
"4981","1500","0.7","2","1","Normal mean = 0","50","[6.457601141914234 26.072617965229487]","[0 0]","false"
"4983","1500","0.7","2","1","Normal mean = 0","50","[0.6524308675807106 -11.884188556407494]","[0 0]","false"
"4985","1500","0.7","2","1","Normal mean = 0","50","[21.48653706992249 -6.663609162338338]","[0 0]","false"
"4984","1500","0.7","2","1","Normal mean = 0","50","[-14.893339055698558 -42.711817060664735]","[0 0]","false"
"4986","1500","0.7","2","1","Normal mean = 0","50","[35.673221513266085 -4.189985128956083]","[0 0]","false"
"4987","1500","0.7","2","1","Normal mean = 0","50","[12.878295072295384 -9.047259150997448]","[0 0]","false"
"4988","1500","0.7","2","1","Normal mean = 0","50","[10.662806013737097 57.627918839864165]","[0 0]","false"
"4990","1500","0.7","2","1","Normal mean = 0","50","[74.28437424797465 21.772315967013522]","[0 0]","false"
"4989","1500","0.7","2","1","Normal mean = 0","50","[3.981642469398874 5.949596353613462]","[0 0]","false"
"4991","1500","0.7","2","1","Normal mean = 0","50","[-10.302444112738517 -38.28456217469787]","[0 0]","false"
"4993","1500","0.7","2","1","Normal mean = 0","50","[3.4714130740293045 10.668719119647466]","[0 0]","false"
"4992","1500","0.7","2","1","Normal mean = 0","50","[60.27874259391439 34.32142994340068]","[0 0]","false"
"4994","1500","0.7","2","1","Normal mean = 0","50","[12.315717917331872 5.5687212020704795]","[0 0]","false"
"4995","1500","0.7","2","1","Normal mean = 0","50","[11.012461487427611 12.414421847470894]","[0 0]","false"
"4996","1500","0.7","2","1","Normal mean = 0","50","[10.333006850258695 -8.081139223311]","[0 0]","false"
"4997","1500","0.7","2","1","Normal mean = 0","50","[22.24343568785806 -2.084821434122638]","[0 0]","false"
"4998","1500","0.7","2","1","Normal mean = 0","50","[17.372374716812217 -19.19080425466474]","[0 0]","false"
"4999","1500","0.7","2","1","Normal mean = 0","50","[10.085154571238645 33.07154697148804]","[0 0]","false"
"5000","1500","0.7","2","1","Normal mean = 0","50","[-6.7099388722380295 -21.976098372389924]","[0 0]","false"
"5002","1500","0.7","5","1","Normal mean = 0","50","[-4.669220878580162 3.7906364688396117 71.4545248998534 14.891485462298792 -8.134584359028192]","[0 0 0 0 0]","false"
"5001","1500","0.7","5","1","Normal mean = 0","50","[15.835195875118737 -91.18458129998017 -0.34796267382275137 22.924208577881945 -36.11049160572223]","[0 0 0 0 0]","false"
"5003","1500","0.7","5","1","Normal mean = 0","50","[7.2807466679463975 14.748316683724523 -19.654462198585158 -7.171659733264059 14.643145676408057]","[0 0 0 0 0]","false"
"5004","1500","0.7","5","1","Normal mean = 0","50","[-13.11995292839931 0.5317835230349772 -19.257897598875005 -0.038358579929401504 1.690280082541178]","[0 0 0 0 0]","false"
