"BehaviorSpace results (NetLogo 6.1.0)"
"QVoting-DynamicPivotality.nlogo"
"Is payoff > 0 for a varied p?"
"07/02/2019 14:58:23:971 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","40","0","40"
"[run number]","number-of-voters","marginal-pivotality","voice-credits-given-per-tick","stdev-of-utilities","limit-votes?","variance-of-perceived-pivotality","mean-of-utilities","[step]","precision variance-of-perceived-pivotality 4","sum-of-votes","sum-of-utilities","payoff >= 0"
"1183","1000","0.4","0","5","false","0.85","0","1","0.204","-116.9769951563494","-183.65369601880556","true"
"1182","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1182","1000","0.4","0","5","false","0.85","0","1","0.204","24.915519066674392","-59.81412350478696","false"
"1184","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1184","1000","0.4","0","5","false","0.85","0","1","0.204","106.17343821301245","134.8852562190484","true"
"1185","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1185","1000","0.4","0","5","false","0.85","0","1","0.204","30.617752151490322","-76.4724679618504","false"
"1186","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1186","1000","0.4","0","5","false","0.85","0","1","0.204","22.45011942619385","134.84380708913048","true"
"1187","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1187","1000","0.4","0","5","false","0.85","0","1","0.204","34.74847325415067","-73.48944236108869","false"
"1188","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1188","1000","0.4","0","5","false","0.85","0","1","0.204","81.72427655730087","102.81377908269079","true"
"1189","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1189","1000","0.4","0","5","false","0.85","0","1","0.204","-24.681162460903693","3.8816349697480748","false"
"1190","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1190","1000","0.4","0","5","false","0.85","0","1","0.204","53.423101864432965","-43.61133376437276","false"
"1191","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1191","1000","0.4","0","5","false","0.85","0","1","0.204","-100.13576383328564","-224.3600681225195","true"
"1192","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1192","1000","0.4","0","5","false","0.85","0","1","0.204","46.428857408367776","286.3389285308608","true"
"1193","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1193","1000","0.4","0","5","false","0.85","0","1","0.204","41.10010841809958","84.8926136931251","true"
"1194","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1194","1000","0.4","0","5","false","0.85","0","1","0.204","92.63480110254761","110.84090208416778","true"
"1195","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1195","1000","0.4","0","5","false","0.85","0","1","0.204","-25.82904321681417","80.3424532154844","false"
"1196","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1196","1000","0.4","0","5","false","0.85","0","1","0.204","-58.162424687700536","-36.84101279317062","true"
"1197","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1197","1000","0.4","0","5","false","0.85","0","1","0.204","9.471120416117401","31.266415153367454","true"
"1198","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1198","1000","0.4","0","5","false","0.85","0","1","0.204","-54.538584595933685","151.23960728496527","false"
"1199","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1199","1000","0.4","0","5","false","0.85","0","1","0.204","-7.383420833707305","10.397248804132387","false"
"1200","1000","0.4","0","5","false","0.85","0","0","0.204","0","0","true"
"1200","1000","0.4","0","5","false","0.85","0","1","0.204","97.35517880565362","51.21495946290737","true"
"1201","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1201","1000","0.45","0","5","false","0.25","0","1","0.0619","-186.87093041101366","-277.07815139696146","true"
"1202","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1202","1000","0.45","0","5","false","0.25","0","1","0.0619","37.8203065729806","7.115773440809266","true"
"1203","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1203","1000","0.45","0","5","false","0.25","0","1","0.0619","-79.80156038468579","-93.65148239958994","true"
"1204","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1204","1000","0.45","0","5","false","0.25","0","1","0.0619","-14.279703197580261","-25.80858355916589","true"
"1205","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1205","1000","0.45","0","5","false","0.25","0","1","0.0619","-47.81417698850248","-77.41500035041108","true"
"1206","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1206","1000","0.45","0","5","false","0.25","0","1","0.0619","-4.922386605931024","42.83903239325852","false"
"1207","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1207","1000","0.45","0","5","false","0.25","0","1","0.0619","18.972592804569672","9.762065722271585","true"
"1208","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1208","1000","0.45","0","5","false","0.25","0","1","0.0619","23.22558315961487","20.937222162446382","true"
"1209","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1209","1000","0.45","0","5","false","0.25","0","1","0.0619","-11.775979138705793","-94.06260077159538","true"
"1210","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1210","1000","0.45","0","5","false","0.25","0","1","0.0619","-33.09137360218085","-93.06843610811293","true"
"1211","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1211","1000","0.45","0","5","false","0.25","0","1","0.0619","18.40746546682908","-58.81872654185112","false"
"1212","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1212","1000","0.45","0","5","false","0.25","0","1","0.0619","48.82529490970501","79.45570521635969","true"
"1213","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1213","1000","0.45","0","5","false","0.25","0","1","0.0619","30.15703931842677","84.67933734916411","true"
"1214","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1214","1000","0.45","0","5","false","0.25","0","1","0.0619","0.37507326165825816","14.121560775461916","true"
"1215","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1215","1000","0.45","0","5","false","0.25","0","1","0.0619","79.8374176009936","92.54288722542134","true"
"1216","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1216","1000","0.45","0","5","false","0.25","0","1","0.0619","-137.9284269020386","-265.04484807376974","true"
"1217","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1218","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1217","1000","0.45","0","5","false","0.25","0","1","0.0619","-97.48010441010501","-194.2278237166354","true"
"1218","1000","0.45","0","5","false","0.25","0","1","0.0619","-78.064943238291","-96.34722509663757","true"
"1219","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1219","1000","0.45","0","5","false","0.25","0","1","0.0619","73.01136714636368","80.38707797509925","true"
"1220","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1220","1000","0.45","0","5","false","0.25","0","1","0.0619","9.130021064851235","-66.16115814383721","false"
"1222","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1222","1000","0.45","0","5","false","0.25","0","1","0.0619","-92.1008867742189","-321.10982273271566","true"
"1221","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1221","1000","0.45","0","5","false","0.25","0","1","0.0619","36.35017462069163","15.582538540846592","true"
"1223","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1223","1000","0.45","0","5","false","0.25","0","1","0.0619","65.38060554404694","227.66843249150568","true"
"1224","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1224","1000","0.45","0","5","false","0.25","0","1","0.0619","-164.2953122486016","-283.11456776778897","true"
"1225","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1225","1000","0.45","0","5","false","0.25","0","1","0.0619","-31.58910111457908","-16.372202439470993","true"
"1226","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1226","1000","0.45","0","5","false","0.25","0","1","0.0619","13.553317869597436","98.3235929805457","true"
"1227","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1227","1000","0.45","0","5","false","0.25","0","1","0.0619","82.29030338943016","252.36460617271317","true"
"1228","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1228","1000","0.45","0","5","false","0.25","0","1","0.0619","-129.92736476541677","-189.73575368960852","true"
"1229","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1230","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1229","1000","0.45","0","5","false","0.25","0","1","0.0619","-58.091065262745815","-245.33555065459709","true"
"1230","1000","0.45","0","5","false","0.25","0","1","0.0619","-59.387362533474175","-183.35862699358276","true"
"1231","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1231","1000","0.45","0","5","false","0.25","0","1","0.0619","56.02160718420623","8.949283808224298","true"
"1232","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1232","1000","0.45","0","5","false","0.25","0","1","0.0619","1.3497094666133762","-32.756569604527186","false"
"1233","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1234","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1233","1000","0.45","0","5","false","0.25","0","1","0.0619","26.18539899684015","187.5924849253351","true"
"1234","1000","0.45","0","5","false","0.25","0","1","0.0619","-12.630322172022375","-82.6392972660133","true"
"1235","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1235","1000","0.45","0","5","false","0.25","0","1","0.0619","-187.14651434473546","-360.74223136297826","true"
"1237","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1237","1000","0.45","0","5","false","0.25","0","1","0.0619","-25.72201174178906","-140.07389458696312","true"
"1238","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1238","1000","0.45","0","5","false","0.25","0","1","0.0619","-47.103937761390966","-153.19868975362454","true"
"1236","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1236","1000","0.45","0","5","false","0.25","0","1","0.0619","93.24604134531626","189.25431022537867","true"
"1239","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1242","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1239","1000","0.45","0","5","false","0.25","0","1","0.0619","33.0063699896848","89.06675064348491","true"
"1240","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1242","1000","0.45","0","5","false","0.25","0","1","0.0619","-5.353550989549376","-105.63700230328143","true"
"1240","1000","0.45","0","5","false","0.25","0","1","0.0619","-14.459274214562924","-43.103791852982546","true"
"1241","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1241","1000","0.45","0","5","false","0.25","0","1","0.0619","-75.57832394009222","-130.84823879796113","true"
"1245","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1244","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1245","1000","0.45","0","5","false","0.25","0","1","0.0619","-50.243012353810855","-145.52997306265982","true"
"1244","1000","0.45","0","5","false","0.25","0","1","0.0619","-8.54141292101042","-128.82513712075615","true"
"1243","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1243","1000","0.45","0","5","false","0.25","0","1","0.0619","-175.67520962959793","-272.33337516907835","true"
"1246","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1246","1000","0.45","0","5","false","0.25","0","1","0.0619","-200.891340160548","-369.5578384114913","true"
"1248","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1248","1000","0.45","0","5","false","0.25","0","1","0.0619","16.732032018255268","-3.210636120004173","false"
"1247","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1247","1000","0.45","0","5","false","0.25","0","1","0.0619","42.92242180905657","-2.9204547877581506","false"
"1249","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1249","1000","0.45","0","5","false","0.25","0","1","0.0619","-72.8369656702331","-9.69761136564399","true"
"1250","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1250","1000","0.45","0","5","false","0.25","0","1","0.0619","11.40263146844859","-57.15452167997138","false"
"1252","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1251","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1252","1000","0.45","0","5","false","0.25","0","1","0.0619","147.99028053830955","315.7705959871063","true"
"1251","1000","0.45","0","5","false","0.25","0","1","0.0619","-0.6660865343474143","27.053995720100804","false"
"1253","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1253","1000","0.45","0","5","false","0.25","0","1","0.0619","37.15370789787539","46.48555834119125","true"
"1254","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1254","1000","0.45","0","5","false","0.25","0","1","0.0619","146.9709553344096","143.4819749783272","true"
"1255","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1256","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1255","1000","0.45","0","5","false","0.25","0","1","0.0619","112.80060378677877","176.8685924195511","true"
"1256","1000","0.45","0","5","false","0.25","0","1","0.0619","101.47060516666738","127.99052564937656","true"
"1257","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1257","1000","0.45","0","5","false","0.25","0","1","0.0619","183.8771200931443","277.2416703462562","true"
"1258","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1258","1000","0.45","0","5","false","0.25","0","1","0.0619","10.071185957667808","-59.034806829763184","false"
"1259","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1259","1000","0.45","0","5","false","0.25","0","1","0.0619","-17.001062797197278","-145.23268581007164","true"
"1260","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1260","1000","0.45","0","5","false","0.25","0","1","0.0619","-21.086876568960975","19.939297225936922","false"
"1261","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1261","1000","0.45","0","5","false","0.25","0","1","0.0619","-25.213079548055816","13.733772773260664","false"
"1262","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1262","1000","0.45","0","5","false","0.25","0","1","0.0619","-51.66873588860824","21.47930568033828","false"
"1264","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1263","1000","0.45","0","5","false","0.25","0","0","0.0619","0","0","true"
"1263","1000","0.45","0","5","false","0.25","0","1","0.0619","-44.2213023617046","-181.16158429658228","true"
